StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent Y/N,Consent Y/N_DO,Q110,Q110_DO,Mental,Mental_DO,MeditationExp,MeditationExp_DO,FirstLanguage,EngLevel,EngLevel_DO,Ipip1,Ipip2,Ipip3,Ipip4,Ipip5,Ipip6,Ipip7,Ipip8,Ipip9,Ipip10,Ipip11,Ipip12,Ipip13,Ipip14,Ipip15,Ipip16,Ipip17,Ipip18,Ipip19,Ipip20,lock14b_First Click,lock14b_Last Click,lock14b_Page Submit,lock14b_Click Count,lock14d_First Click,lock14d_Last Click,lock14d_Page Submit,lock14d_Click Count,lock14f_First Click,lock14f_Last Click,lock14f_Page Submit,lock14f_Click Count,lock14h_First Click,lock14h_Last Click,lock14h_Page Submit,lock14h_Click Count,Q133_First Click,Q133_Last Click,Q133_Page Submit,Q133_Click Count,Q123_First Click,Q123_Last Click,Q123_Page Submit,Q123_Click Count,Q126_First Click,Q126_Last Click,Q126_Page Submit,Q126_Click Count,Q129_First Click,Q129_Last Click,Q129_Page Submit,Q129_Click Count,Stai1,Stai2,Stai3,Stai4,Stai5,Stai6,Stai7,Stai8,Stai9,Stai10,Stai11,Stai12,Stai13,Stai14,Stai15,Stai16,Stai17,Stai18,Stai19,Stai20,Sam1,Sam2,Sam3,Age,Gender,Gender_5_TEXT,Gender_DO,CountryBirth,CountryLive,Student,Student_DO,Univ,Job,FL_166_DO,FL_123_DO,Moderator-Neuroticism_DO,DVs_DO
2022-04-29 19:19:20,2022-04-29 19:20:24,0,100,64,1,2022-04-29 19:20:26,R_27PxKnQ41k5vQcx,anonymous,UTAH,1,1|2,1,2|1,1,1|4,1,2|1,English,3,5|1|3|2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29 19:31:23,2022-04-29 19:31:59,0,100,36,1,2022-04-29 19:32:00,R_8do4eYMDd5ALP7r,anonymous,UTAH,1,1|2,2,2|1,4,1|4,2,1|2,English,3,3|1|2|5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29 19:32:15,2022-04-29 19:33:22,0,100,66,1,2022-04-29 19:33:22,R_sjleYkDLjOq0y9H,anonymous,UTAH,1,2|1,2,2|1,4,4|1,2,2|1,English,3,2|1|3|5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29 19:33:41,2022-04-29 19:34:06,0,100,24,1,2022-04-29 19:34:06,R_10I6C2k8BiJCcZW,anonymous,UTAH,1,1|2,2,2|1,4,1|4,1,2|1,English,3,2|1|3|5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29 19:26:40,2022-04-29 19:53:39,0,100,1619,1,2022-04-29 19:53:40,R_30xgUKh6oR4hB9n,anonymous,HOUS,1,1|2,1,1|2,1,1|4,1,1|2,English,3,5|1|3|2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29 20:13:27,2022-04-29 20:14:47,0,100,79,1,2022-04-29 20:14:47,R_1flRbOMlyKyLqwj,anonymous,HOUS,1,1|2,2,2|1,1,4|1,1,1|2,English,3,1|3|5|2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29 20:28:25,2022-04-29 20:31:46,0,100,201,1,2022-04-29 20:31:46,R_3fjAVY1x3sd5BLE,anonymous,JOSE,1,2|1,2,1|2,4,4|1,2,1|2,,3,2|1|5|3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29 20:31:49,2022-04-29 21:19:36,0,100,2866,1,2022-04-29 21:19:36,R_3r2p5g2eBYtmc1U,anonymous,JOSE,1,1|2,1,1|2,4,4|1,2,2|1,"spanish ",3,3|2|5|1,4,4,4,5,4,5,4,4,5,5,4,2,2,2,3,2,3,2,2,2,,,,,,,,,,,,,8.661,347.973,1092.519,3,,,,,,,,,,,,,,,,,3,3,2,1,3,1,1,2,1,3,3,1,1,2,3,3,2,2,1,3,7,3,7,18,2,,5|2|1|4|6|3,United States,United States,2,1|2,"san jose state university ",,Condition4:BodyScan,,NeuroticismIntro|Ipip18|Ipip1|Ipip6|Ipip11|Ipip20|Ipip19|Ipip15|Ipip2|Ipip9|Ipip13|Ipip5|Ipip8|Ipip17|Ipip10|Ipip14|Ipip4|Ipip7|Ipip12|Ipip16|Ipip3,StressIntro|Stai3|Stai11|Stai10|Stai12|Stai19|Stai13|Stai4|Stai6|Stai18|Stai17|Stai2|Stai8|Stai20|Stai14|Stai15|Stai5|Stai7|Stai1|Stai16|Stai9
2022-04-29 21:18:23,2022-04-29 21:19:39,0,100,76,1,2022-04-29 21:19:39,R_1r7iY7fjZpAOWwP,anonymous,HOUS,1,2|1,1,2|1,4,1|4,1,2|1,English,3,2|1|5|3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29 21:04:13,2022-04-29 21:29:43,0,100,1530,1,2022-04-29 21:29:43,R_2wmJ1B6aDf2uMnj,anonymous,UTAH,1,2|1,1,1|2,4,1|4,2,1|2,English,3,3|1|2|5,1,1,1,1,1,2,1,1,1,2,4,5,4,5,5,5,5,5,5,5,,,,,,,,,914.266,914.266,915.744,1,,,,,,,,,,,,,,,,,,,,,4,4,1,1,4,1,1,3,1,4,4,1,1,1,4,4,1,1,4,4,9,4,5,27,1,,4|5|6|3|2|1,USA,USA,2,2|1,University of Utah,,Condition3:Loving-kindness,,NeuroticismIntro|Ipip15|Ipip10|Ipip16|Ipip9|Ipip11|Ipip2|Ipip20|Ipip8|Ipip6|Ipip1|Ipip5|Ipip3|Ipip4|Ipip7|Ipip19|Ipip17|Ipip12|Ipip18|Ipip13|Ipip14,StressIntro|Stai1|Stai10|Stai18|Stai4|Stai6|Stai14|Stai9|Stai16|Stai13|Stai8|Stai19|Stai5|Stai3|Stai17|Stai7|Stai15|Stai2|Stai20|Stai11|Stai12
2022-04-29 21:42:13,2022-04-29 21:43:24,0,100,70,1,2022-04-29 21:43:24,R_1NFyPZfbG9AU4Fv,anonymous,UTAH,1,2|1,2,1|2,4,1|4,1,2|1,English,2,2|3|5|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29 21:43:58,2022-04-29 22:03:41,0,100,1183,1,2022-04-29 22:03:42,R_Zwccs6acZexqwKt,anonymous,UTAH,1,2|1,1,2|1,4,1|4,2,2|1,English,3,3|5|1|2,4,4,2,1,4,2,2,4,4,5,2,4,4,4,3,4,5,4,5,5,,,,,0,0,870.371,0,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,1,4,2,3,3,1,4,3,1,1,2,4,4,2,1,3,3,6,5,6,20,2,,5|2|6|1|3|4,United States,United States,2,1|2,The University of Utah,,Condition2:Mindfulbreathing,,NeuroticismIntro|Ipip15|Ipip3|Ipip14|Ipip10|Ipip7|Ipip5|Ipip20|Ipip1|Ipip11|Ipip19|Ipip12|Ipip8|Ipip17|Ipip2|Ipip9|Ipip6|Ipip18|Ipip13|Ipip16|Ipip4,StressIntro|Stai16|Stai7|Stai20|Stai11|Stai12|Stai10|Stai9|Stai1|Stai5|Stai2|Stai18|Stai6|Stai17|Stai3|Stai15|Stai14|Stai8|Stai19|Stai13|Stai4
2022-04-29 22:38:16,2022-04-29 22:39:08,0,100,52,1,2022-04-29 22:39:09,R_2CjGrKKt8TmIZAN,anonymous,HOUS,1,2|1,1,1|2,1,4|1,2,2|1,English,3,2|5|3|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29 22:28:37,2022-04-29 22:51:25,0,100,1367,1,2022-04-29 22:51:25,R_2wNVdKrIrLVbVj0,anonymous,AUST,1,1|2,1,1|2,4,1|4,2,1|2,"English ",3,3|1|2|5,3,2,2,2,2,2,2,4,2,4,3,4,2,2,4,4,3,2,4,4,,,,,,,,,,,,,,,,,0,0,1.007,0,439.166,439.166,941.933,1,,,,,,,,,3,2,2,1,3,1,3,3,1,3,3,2,1,3,3,4,2,2,2,3,7,3,6,19,2,,2|5|6|3|4|1,Australia,Australia,2,2|1,Australian National University,,Condition5:Bookchapter,Condition5a:Silverview,NeuroticismIntro|Ipip15|Ipip3|Ipip12|Ipip6|Ipip20|Ipip19|Ipip17|Ipip5|Ipip14|Ipip8|Ipip7|Ipip16|Ipip2|Ipip9|Ipip10|Ipip13|Ipip11|Ipip1|Ipip4|Ipip18,StressIntro|Stai14|Stai8|Stai12|Stai6|Stai1|Stai7|Stai5|Stai18|Stai3|Stai20|Stai13|Stai4|Stai11|Stai10|Stai19|Stai2|Stai16|Stai17|Stai15|Stai9
2022-04-29 23:47:57,2022-04-29 23:48:57,0,100,59,1,2022-04-29 23:48:57,R_2fDKgtlZ9N538KM,anonymous,HOUS,1,2|1,1,2|1,4,4|1,1,1|2,"Vietnamese ",2,3|1|5|2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29 23:49:03,2022-04-29 23:52:20,0,100,196,1,2022-04-29 23:52:20,R_3EKDdXWfXrlhp7H,anonymous,HOUS,1,1|2,1,1|2,4,4|1,1,1|2,"Vietnamese ",3,1|2|3|5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29 23:54:25,2022-04-29 23:55:24,0,100,58,1,2022-04-29 23:55:24,R_2v2gyPahmndFMaK,anonymous,HOUS,1,2|1,1,1|2,4,1|4,1,1|2,English,3,3|2|1|5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29 23:56:21,2022-04-30 00:21:35,0,100,1513,1,2022-04-30 00:21:35,R_2qaDRfL8yEZt3AV,anonymous,HOUS,1,2|1,1,1|2,4,4|1,2,2|1,"Vietnamese ",2,2|1|5|3,3,2,2,2,2,4,4,1,3,4,2,3,2,3,3,3,5,5,4,5,,,,,10.841,15.808,923.895,4,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,1,2,1,3,2,1,3,2,1,1,2,2,2,2,1,3,2,7,4,4,27,1,,3|2|5|4|6|1,Vietnam,USA,1,1|2,,Engineer,Condition2:Mindfulbreathing,,NeuroticismIntro|Ipip10|Ipip16|Ipip7|Ipip5|Ipip3|Ipip9|Ipip14|Ipip6|Ipip12|Ipip2|Ipip20|Ipip11|Ipip15|Ipip13|Ipip17|Ipip1|Ipip4|Ipip8|Ipip18|Ipip19,StressIntro|Stai6|Stai10|Stai9|Stai4|Stai17|Stai15|Stai20|Stai16|Stai11|Stai1|Stai18|Stai14|Stai7|Stai12|Stai5|Stai8|Stai3|Stai19|Stai13|Stai2
2022-04-30 00:41:09,2022-04-30 00:46:15,0,100,305,1,2022-04-30 00:46:15,R_2lWShdvBfytC5QR,anonymous,GOLD,1,1|2,1,1|2,4,4|1,1,1|2,English,3,2|3|5|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30 00:52:03,2022-04-30 00:52:14,0,100,11,1,2022-04-30 00:52:15,R_3R8E0jhg4vNNbgs,anonymous,AUST,2,2|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30 00:47:10,2022-04-30 01:19:42,0,100,1951,1,2022-04-30 01:19:42,R_3HCgCf9KyarJiwU,anonymous,GOLD,1,2|1,1,2|1,4,4|1,2,2|1,English,3,3|2|1|5,4,4,2,2,1,5,2,2,2,4,2,3,4,4,2,4,4,4,5,4,,,,,,,,,,,,,6.784,922.584,923.264,6,,,,,,,,,,,,,,,,,3,3,1,1,3,1,2,3,1,3,2,1,1,1,3,3,1,1,3,3,7,5,4,22,1,,5|6|2|3|4|1,India,India,1,1|2,,"Pre sales ",Condition4:BodyScan,,NeuroticismIntro|Ipip1|Ipip9|Ipip8|Ipip12|Ipip20|Ipip6|Ipip4|Ipip3|Ipip16|Ipip7|Ipip11|Ipip19|Ipip2|Ipip14|Ipip13|Ipip5|Ipip17|Ipip10|Ipip18|Ipip15,StressIntro|Stai16|Stai11|Stai19|Stai5|Stai9|Stai12|Stai6|Stai17|Stai1|Stai13|Stai20|Stai10|Stai14|Stai2|Stai15|Stai7|Stai18|Stai8|Stai3|Stai4
2022-04-30 00:48:08,2022-04-30 01:20:25,0,100,1937,1,2022-04-30 01:20:25,R_A6RsljujbamksdH,anonymous,AUST,1,1|2,1,1|2,4,1|4,2,2|1,Norwegian,2,1|2|5|3,4,3,4,4,1,2,1,3,2,2,2,4,4,3,2,4,5,4,4,4,0,0,918.701,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,1,3,1,1,3,1,4,3,1,1,1,4,3,1,1,3,3,7,2,7,21,1,,3|5|4|1|6|2,Norway,Australia,2,1|2,Australian National University,,Condition1:Mindfulwalking,,NeuroticismIntro|Ipip10|Ipip19|Ipip20|Ipip18|Ipip3|Ipip7|Ipip5|Ipip16|Ipip6|Ipip13|Ipip9|Ipip17|Ipip12|Ipip4|Ipip11|Ipip15|Ipip8|Ipip14|Ipip2|Ipip1,StressIntro|Stai5|Stai12|Stai14|Stai3|Stai17|Stai15|Stai7|Stai18|Stai13|Stai10|Stai19|Stai16|Stai1|Stai20|Stai4|Stai9|Stai6|Stai11|Stai2|Stai8
2022-04-30 05:06:54,2022-04-30 05:30:42,0,100,1428,1,2022-04-30 05:30:42,R_1f1v3mPLEAFvXrl,anonymous,AUST,1,1|2,1,1|2,4,4|1,2,1|2,Malayalam,3,5|3|1|2,5,4,5,4,5,5,5,5,5,5,1,1,2,1,1,1,2,1,2,2,,,,,,,,,,,,,,,,,0,0,1.014,0,,,,,216.023,216.023,895.117,1,,,,,3,2,2,1,2,2,4,1,2,3,3,3,2,2,3,2,3,3,2,2,4,2,3,19,2,,1|6|3|4|5|2,England,Australia,2,2|1,Australian National University,,Condition5:Bookchapter,Condition5b:TheOldMan,NeuroticismIntro|Ipip6|Ipip3|Ipip19|Ipip7|Ipip8|Ipip5|Ipip11|Ipip18|Ipip14|Ipip10|Ipip20|Ipip16|Ipip15|Ipip4|Ipip1|Ipip17|Ipip12|Ipip9|Ipip2|Ipip13,StressIntro|Stai2|Stai11|Stai1|Stai12|Stai7|Stai18|Stai3|Stai10|Stai16|Stai14|Stai13|Stai15|Stai4|Stai5|Stai19|Stai17|Stai8|Stai20|Stai6|Stai9
2022-04-27 19:31:33,2022-04-30 06:00:12,0,100,210519,1,2022-04-30 06:00:13,R_3EQr7NAgX9kQCSK,anonymous,OLAF,1,1|2,2,2|1,4,4|1,1,2|1,"English ",3,2|1|5|3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30 06:00:15,2022-04-30 06:03:04,0,100,168,1,2022-04-30 06:03:04,R_10H7EQMXXYaJ4Y6,anonymous,OLAF,1,2|1,1,1|2,4,1|4,1,2|1,English,3,2|3|1|5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30 06:03:06,2022-04-30 06:23:39,0,100,1233,1,2022-04-30 06:23:39,R_3EN350UqxqqXJpJ,anonymous,OLAF,1,2|1,1,1|2,4,4|1,2,2|1,English,3,1|3|2|5,2,1,2,3,2,4,1,2,4,2,2,5,3,5,5,4,2,4,5,4,,,,,,,,,0,0,881.99,0,,,,,,,,,,,,,,,,,,,,,4,4,1,1,3,1,2,3,1,4,4,1,1,3,4,4,1,1,4,4,8,3,7,19,2,,6|4|3|1|2|5,"United States ",United States,2,1|2,St. Olaf College,,Condition3:Loving-kindness,,NeuroticismIntro|Ipip4|Ipip5|Ipip8|Ipip14|Ipip18|Ipip17|Ipip19|Ipip13|Ipip2|Ipip20|Ipip3|Ipip12|Ipip10|Ipip6|Ipip15|Ipip1|Ipip7|Ipip16|Ipip9|Ipip11,StressIntro|Stai11|Stai13|Stai3|Stai6|Stai4|Stai12|Stai8|Stai5|Stai1|Stai17|Stai2|Stai18|Stai7|Stai15|Stai14|Stai20|Stai10|Stai19|Stai16|Stai9
2022-04-30 06:09:19,2022-04-30 06:30:57,0,100,1297,1,2022-04-30 06:30:57,R_2dg0g2gj0eeKAKK,anonymous,LIME,1,1|2,1,2|1,4,4|1,2,1|2,English,3,5|2|1|3,1,1,1,1,1,1,2,2,2,2,4,5,2,4,4,5,4,4,5,4,,,,,,,,,,,,,,,,,0,0,1.007,0,0,0,911.426,0,,,,,,,,,4,3,1,1,4,1,1,4,1,4,4,1,1,1,4,4,1,2,2,2,9,4,7,33,1,,4|1|5|2|6|3,sweden,Ireland,1,1|2,,lecturer,Condition5:Bookchapter,Condition5a:Silverview,NeuroticismIntro|Ipip12|Ipip8|Ipip14|Ipip9|Ipip13|Ipip20|Ipip3|Ipip16|Ipip7|Ipip5|Ipip2|Ipip19|Ipip4|Ipip6|Ipip17|Ipip11|Ipip1|Ipip18|Ipip10|Ipip15,StressIntro|Stai7|Stai4|Stai10|Stai16|Stai5|Stai15|Stai8|Stai11|Stai3|Stai6|Stai20|Stai17|Stai19|Stai14|Stai12|Stai1|Stai18|Stai2|Stai9|Stai13
2022-04-30 06:36:23,2022-04-30 06:58:36,0,100,1332,1,2022-04-30 06:58:36,R_1mVDhBzCjwcmxwf,anonymous,HOUS,1,1|2,1,2|1,4,4|1,2,1|2,English,3,3|5|1|2,2,3,2,1,1,3,2,1,2,2,2,3,4,4,2,4,2,4,4,4,0,0,928.869,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,1,3,1,2,3,1,3,2,1,1,1,3,2,1,1,3,3,6,1,5,19,1,,5|6|3|1|4|2,United States,United States,2,2|1,"University of Houston ",,Condition1:Mindfulwalking,,NeuroticismIntro|Ipip3|Ipip12|Ipip1|Ipip8|Ipip16|Ipip7|Ipip20|Ipip17|Ipip5|Ipip2|Ipip4|Ipip6|Ipip14|Ipip11|Ipip9|Ipip13|Ipip15|Ipip18|Ipip19|Ipip10,StressIntro|Stai15|Stai14|Stai17|Stai19|Stai4|Stai20|Stai11|Stai8|Stai2|Stai1|Stai9|Stai16|Stai3|Stai5|Stai18|Stai6|Stai12|Stai10|Stai7|Stai13
2022-04-30 07:20:43,2022-04-30 07:21:37,0,100,53,1,2022-04-30 07:21:37,R_1BSl4msV83gJ8Hi,anonymous,HOUS,1,2|1,1,2|1,4,4|1,1,2|1,English,3,2|1|5|3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-23 09:13:40,2022-04-23 09:16:44,0,3,184,0,2022-04-30 09:16:49,R_3GrMJJ3n9rPWm8Y,anonymous,UTAH,1,1|2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30 10:00:40,2022-04-30 10:01:53,0,100,73,1,2022-04-30 10:01:53,R_3nGxZCiDNe26hse,anonymous,SUNY,1,1|2,2,1|2,4,4|1,2,1|2,English,3,3|5|1|2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30 10:02:28,2022-04-30 10:03:35,0,100,66,1,2022-04-30 10:03:35,R_3Jyf5c8nchW5GUj,anonymous,OLAF,1,1|2,1,1|2,1,4|1,1,2|1,English,3,3|1|5|2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30 10:09:18,2022-04-30 10:10:08,0,100,50,1,2022-04-30 10:10:09,R_1FCKpwquEpbam26,anonymous,SUNY,1,2|1,1,2|1,1,4|1,2,2|1,English,3,5|2|1|3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30 11:05:19,2022-04-30 11:55:18,0,100,2998,1,2022-04-30 11:55:18,R_3dLipVLigSyEoUj,anonymous,WITT,1,1|2,1,2|1,4,4|1,2,2|1,"Spanish ",3,2|1|3|5,5,1,1,2,1,1,2,1,1,1,4,5,5,5,5,5,4,4,4,3,,,,,15.979,928.163,929.472,4,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,1,3,1,1,4,1,4,4,1,1,4,4,2,2,1,4,3,8,2,9,18 years old,1,,5|3|2|4|6|1,United States,United States,2,2|1,"Wittenberg University ",,Condition2:Mindfulbreathing,,NeuroticismIntro|Ipip18|Ipip9|Ipip3|Ipip4|Ipip12|Ipip8|Ipip17|Ipip11|Ipip1|Ipip2|Ipip20|Ipip13|Ipip19|Ipip7|Ipip14|Ipip5|Ipip6|Ipip16|Ipip10|Ipip15,StressIntro|Stai17|Stai15|Stai9|Stai16|Stai12|Stai14|Stai5|Stai3|Stai7|Stai18|Stai19|Stai20|Stai1|Stai8|Stai10|Stai11|Stai2|Stai4|Stai13|Stai6
2022-04-30 12:09:08,2022-04-30 12:10:39,0,100,90,1,2022-04-30 12:10:40,R_Z4qCM0w2Y5Q8MdX,anonymous,WURZ,1,1|2,1,1|2,4,1|4,2,1|2,german,5,3|1|2|5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30 12:18:12,2022-04-30 12:19:29,0,100,76,1,2022-04-30 12:19:29,R_2dMAfDPLTQl0g3g,anonymous,HOUS,1,2|1,1,2|1,4,1|4,1,1|2,english,2,1|2|5|3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30 12:45:59,2022-04-30 12:49:21,0,100,202,1,2022-04-30 12:49:21,R_2OHfZwPZar819z1,anonymous,WURZ,1,2|1,1,1|2,4,1|4,2,1|2,"German ",5,5|3|1|2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30 12:49:29,2022-04-30 12:50:27,0,100,57,1,2022-04-30 12:50:27,R_2dKJYjnFOEStTMC,anonymous,WURZ,1,1|2,1,2|1,4,1|4,2,2|1,"German ",5,2|1|3|5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30 12:50:32,2022-04-30 12:51:23,0,100,50,1,2022-04-30 12:51:23,R_2xMfcu3fvnKMp2M,anonymous,WURZ,1,1|2,1,1|2,4,1|4,2,2|1,"English ",5,5|1|3|2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30 12:52:04,2022-04-30 12:52:29,0,100,24,1,2022-04-30 12:52:29,R_dcbwHkhKgFhofW9,anonymous,WURZ,1,1|2,1,2|1,4,4|1,2,2|1,"German ",5,5|3|1|2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30 13:49:34,2022-04-30 13:50:28,0,100,54,1,2022-04-30 13:50:29,R_1PUfcJylspGV2dM,anonymous,OLAF,1,2|1,2,2|1,4,1|4,1,1|2,english,3,1|2|5|3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-23 13:37:48,2022-04-23 13:55:08,0,46,1039,0,2022-04-30 13:55:12,R_2xyLgt6vKcq0BXk,anonymous,KONS,1,2|1,1,2|1,4,1|4,2,2|1,German,2,5|2|3|1,3,4,4,4,1,5,5,5,5,5,3,3,2,1,3,4,4,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condition3:Loving-kindness,,NeuroticismIntro|Ipip4|Ipip2|Ipip7|Ipip11|Ipip16|Ipip12|Ipip1|Ipip14|Ipip9|Ipip19|Ipip6|Ipip18|Ipip17|Ipip5|Ipip10|Ipip13|Ipip8|Ipip20|Ipip15|Ipip3,
2022-04-23 13:54:35,2022-04-23 13:58:41,0,46,246,0,2022-04-30 13:58:49,R_3flypV8wlVLDn53,anonymous,CONN,1,1|2,1,2|1,4,1|4,2,1|2,english,2,2|3|5|1,1,1,1,1,1,4,1,3,3,4,1,4,4,2,4,4,1,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Condition1:Mindfulwalking,,NeuroticismIntro|Ipip1|Ipip13|Ipip16|Ipip14|Ipip5|Ipip3|Ipip19|Ipip17|Ipip4|Ipip10|Ipip8|Ipip7|Ipip9|Ipip20|Ipip15|Ipip2|Ipip6|Ipip11|Ipip12|Ipip18,
2022-04-30 14:12:54,2022-04-30 14:14:58,0,100,124,1,2022-04-30 14:14:58,R_3ee0VdzjLwln5R6,anonymous,DIGI,1,2|1,1,1|2,1,1|4,1,2|1,"Vietnamese ",3,2|3|5|1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
